Read data time:  0.130636
Learn transition time:  126.181836
Generate graph time:  0.346519
End-to-end Time:  126.658991
1353 4441 10
4939 1236 12
4939 2238 14
4967 746 10
746 2339 10
573 1914 10
573 3037 11
4587 3451 10
4587 2024 10
3930 4057 11
3065 3930 11
3930 4057 14
4057 875 14
3179 1554 10
1554 3006 10
645 942 7
942 1023 7
444 2855 10
444 2855 10
1471 156 10
156 4189 10
4007 3670 10
4007 3670 12
774 205 13
4589 1893 10
3266 132 7
3524 1226 10
1226 3037 10
479 4009 10
479 1406 10
3776 2099 10
3570 3776 13
1382 4440 10
2914 1382 10
2191 5106 12
5106 1650 13
4660 156 10
156 4586 12
451 1905 10
451 1905 11
4885 3465 10
3465 3276 10
1614 3376 10
2930 2534 10
2018 2930 10
2676 2362 3
3943 2362 3
2676 2362 4
2362 3350 4
3973 2971 10
3973 2971 11
3971 3648 10
3971 3648 14
1166 3061 10
3061 1714 11
2059 5055 10
5055 651 10
3421 4688 10
4688 1683 12
4297 1012 10
1012 104 10
4489 2791 13
4489 1259 13
2476 4044 3
990 4044 4
2416 4302 10
1007 650 13
650 1007 16
4680 3587 3
1264 3587 3
2614 49 12
2743 49 14
2614 49 14
49 2614 16
3924 6 10
6 2787 11
2327 1642 10
327 2327 13
3851 1718 10
1718 4004 10
2192 1972 5
1972 2192 5
2192 1972 6
2192 2804 8
3751 2432 8
3000 3751 9
2179 313 10
1166 313 11
2155 4362 12
4362 2677 14
3085 3772 3
3772 2244 3
3085 3772 6
575 3373 8
575 3373 8
1334 2236 5
1334 10 5
1612 3147 10
4429 516 13
4429 1569 14
4363 3 10
3 3297 11
3707 1878 10
1878 2400 10
4807 3613 10
3613 3471 10
4529 372 10
4529 1087 10
2374 4878 12
2370 5018 10
5018 2017 10
2753 1612 8
1612 1222 9
4562 89 10
3117 89 10
803 4123 6
4558 2300 10
2300 3227 10
3895 667 8
4287 957 10
3341 3626 10
4784 3626 12
4846 4403 10
4846 3196 10
3357 316 10
316 549 10
4091 3552 10
2006 3552 12
130 4591 3
130 1647 5
130 4591 7
3463 130 7
3248 3140 10
3140 3828 10
1909 1445 7
1445 1034 8
4703 3384 11
4703 1845 11
3447 2726 10
4101 1640 9
4101 1247 9
395 4312 10
1825 2376 9
4226 3155 10
4226 3155 10
4727 2089 10
2089 495 13
1843 2340 10
148 4028 9
3010 148 13
148 4028 13
1697 148 17
2412 4455 10
2412 4504 12
3968 3222 10
636 3222 11
3132 4707 12
2411 4707 12
3132 4707 13
3132 4558 13
3563 3338 5
3338 3563 6
1311 3153 10
4119 1311 10
113 5105 13
2883 5105 13
4002 3509 10
3778 4654 7
50 4654 7
3778 4654 9
50 4654 11
3896 1625 12
4023 4210 10
4023 166 10
811 2711 12
2711 350 13
2052 701 10
2052 701 10
966 3516 12
966 3516 13
966 3516 14
1887 1928 9
1928 4423 10
1887 1928 13
1855 1928 13
4734 3867 12
3867 4453 12
952 2336 10
952 705 11
2656 1962 10
2656 1962 11
979 2326 10
3074 979 13
3505 4907 10
3505 4175 10
3520 3682 6
3682 1135 6
3520 3682 8
3682 925 9
3893 3748 10
4750 3748 13
4517 1960 10
4517 4189 14
4878 2806 13
2806 2616 14
3310 4081 11
3720 2535 10
2024 2535 10
3335 4260 10
3335 4257 10
2147 46 10
46 5057 12
706 3244 11
2028 1466 10
1357 1466 10
51 3530 13
3530 51 14
1067 438 12
4383 438 12
4865 5021 12
4071 3592 10
4071 3592 12
4051 5041 13
5041 2100 16
2065 1800 10
2065 1800 10
2789 2464 13
2789 3742 13
3217 2735 8
2735 3296 9
416 3241 10
416 3241 10
2397 4533 13
4533 2397 16
480 2574 10
2574 2856 10
1624 1440 10
1624 3925 10
1479 2281 13
1669 2281 13
1479 2281 14
1479 3524 16
2911 40 10
1947 2911 10
4591 4629 8
4591 4629 11
4591 2630 11
3067 2593 12
1228 3067 12
3067 2593 13
3067 2593 15
5044 1450 10
1450 4130 10
1499 1992 5
2644 1499 5
4040 567 4
567 4282 4
4040 567 8
567 4040 8
4520 317 10
4520 317 10
244 4272 8
4698 244 10
22 149 11
149 218 12
1211 2037 13
2037 2035 14
2525 4145 10
2145 2525 10
59 4228 13
4228 59 13
682 4875 2
4875 4615 3
1055 1088 10
1351 1457 10
3482 1457 11
440 1986 10
1986 4178 15
4781 1725 10
2373 1725 10
571 892 8
892 1479 12
4495 544 10
2335 544 10
396 4319 1
111 4319 3
396 4319 3
4319 2629 3
3995 2460 11
1061 3995 12
4151 2605 10
1984 4151 11
4761 2492 14
2492 1429 14
2935 4430 10
2540 4655 10
2540 4655 11
2540 4655 13
2540 2104 15
3798 1685 4
3798 5013 4
3798 1685 6
4844 3798 6
1196 4583 10
4583 2576 10
116 3128 11
116 3128 14
3128 4696 18
3344 2814 12
3344 2814 12
4145 4769 10
4769 4145 12
2315 3179 10
3179 1267 10
2108 467 7
1330 2108 7
2108 467 8
467 3411 9
80 1128 10
1128 1728 11
470 3277 11
4543 470 11
470 3277 12
470 3277 12
4725 116 10
4725 116 10
2586 3223 10
3646 2586 10
3992 4907 3
4907 4796 3
3326 2536 10
2536 2328 10
334 2215 3
2824 2215 4
4432 4368 2
1913 4368 2
4206 3443 12
3443 4206 13
2286 1502 6
2286 1502 8
1502 1760 8
622 2693 10
2693 4146 10
4354 4250 10
4250 3899 11
2568 1423 10
2568 1445 10
4635 4287 10
4635 1185 12
3124 3603 10
3603 2278 10
4166 1293 10
4166 517 10
1928 1001 5
1001 862 5
1928 1001 8
1537 520 12
1537 520 12
3765 4078 10
4078 1823 10
4076 2181 12
4076 1437 12
3332 4219 9
2283 3332 9
4609 4038 10
3519 4609 10
2084 1355 10
2084 502 11
3188 3465 2
3465 4150 3
2293 4395 3
2293 4427 4
78 4551 10
78 1718 10
1617 284 13
1617 2248 13
631 4351 10
4351 1960 10
3531 992 6
3531 992 7
3531 992 7
626 2068 12
626 2068 12
2994 944 10
4895 2168 10
547 167 10
167 5038 10
2918 2605 8
2605 390 8
1290 3247 11
3302 3247 11
1290 3247 13
3247 1307 13
2426 3834 11
2426 1271 11
2426 3834 12
2426 647 14
4375 3252 10
25 3252 14
3349 3328 8
3328 2024 9
428 1527 10
428 1527 10
748 3131 10
2690 3131 10
5096 265 10
3506 5096 10
244 3153 10
1361 3153 10
1565 3499 10
1565 3499 11
1252 1043 12
1252 4034 13
2043 3514 7
3514 4622 8
4962 3757 10
2166 4962 12
2947 4338 10
2664 3420 10
4368 4368 10
4734 1930 11
1930 4686 11
4202 4013 10
4750 4013 11
1188 4075 12
1188 4916 12
5078 1636 11
1671 5078 11
1492 4558 10
4558 1700 15
2485 31 12
4731 2485 13
3419 852 10
4745 3419 10
3965 2223 6
2223 4895 7
2790 1952 10
2790 2492 10
3871 2886 3
2104 2796 10
4186 2104 13
2740 3249 10
3249 3012 10
5066 3808 8
3808 2376 8
5066 3808 12
3808 209 14
3712 3602 12
3712 2388 12
4294 4555 10
3216 4555 10
994 4573 10
4573 4555 10
4509 4363 7
4509 4363 7
2270 4654 10
3337 2270 11
3445 4350 10
4350 1471 10
1799 4149 10
4018 3278 10
3278 3777 10
1045 207 10
1543 207 10
3865 2451 12
3865 1117 12
575 4671 12
575 4121 12
575 4671 14
5067 3153 10
5067 2845 11
4038 4286 12
3986 4038 12
3006 488 5
488 4672 6
2501 2799 1
2799 4197 2
4689 2815 10
665 2815 10
3030 4671 12
3030 4671 13
324 684 11
324 684 13
1454 3009 10
1454 5033 12
482 2180 10
2180 2492 10
3280 4072 10
4072 2260 16
2923 3088 4
2460 4044 10
2460 4044 10
3830 3246 10
1320 3830 10
4745 4808 10
4745 3419 10
157 2221 13
2221 157 18
3490 4705 10
4705 3584 10
271 3779 14
271 2895 14
761 4634 12
4634 1124 12
4606 4516 10
4516 4611 10
2453 2989 13
2453 499 13
3657 3842 11
3842 3576 11
3657 3842 13
2242 3409 10
2242 3409 10
2242 3409 14
3409 3689 16
2374 4156 10
2374 4878 10
4440 4115 10
4018 3164 10
3164 4606 10
3745 1085 12
3745 4314 13
4786 4541 12
4541 3590 12
4786 4541 13
2244 4541 13
3259 2270 4
2270 3173 6
3259 2270 7
3197 3259 10
2988 3607 10
2988 2520 10
4773 2015 10
2377 4656 12
4656 1827 12
2377 4656 14
4656 1827 15
1505 1062 10
1371 112 12
1371 112 13
112 2338 15
4483 4455 10
4483 4170 11
3773 4641 4
3773 4641 7
4641 3969 7
782 1568 10
723 782 11
700 473 13
2826 700 14
700 473 14
418 182 12
182 1351 12
4371 218 10
2576 4371 14
72 924 14
72 4331 15
1881 1152 10
1152 3465 10
3316 1956 14
1956 3316 15
4237 2063 4
2063 4364 4
121 4076 8
4076 3045 9
866 439 10
439 1542 12
2120 3746 13
2655 4961 9
2655 1447 9
4147 1718 10
1718 3454 10
3592 820 14
820 4588 19
1983 662 12
1292 2012 4
1292 4516 4
1292 2012 5
2012 526 6
3472 953 10
3831 3472 16
2360 3883 10
3883 4103 10
5089 3199 10
5089 114 10
1142 252 10
396 1142 10
1736 3659 14
1736 5061 15
3397 2625 13
3397 2625 13
3397 2625 14
3397 2625 14
2712 46 13
2712 4226 14
4082 202 8
439 202 8
2365 4423 10
2068 4423 10
1018 3729 10
1018 2363 10
5085 3210 12
3346 1972 14
3346 1972 14
491 736 10
2807 2820 10
2807 337 10
3561 83 9
3561 2991 9
3561 83 11
83 3744 12
2935 1646 10
2935 2016 10
4329 2492 12
3297 1546 10
415 1546 11
91 4975 6
3832 2845 11
971 3090 10
971 117 11
4649 1538 13
4649 1538 14
5094 21 11
21 1610 11
5094 21 13
21 5094 14
294 2850 10
2850 3515 10
905 2245 10
905 436 11
867 3793 10
867 2124 10
2998 2824 10
2824 2215 12
1887 2074 10
1887 2074 10
4209 1559 13
1559 4034 13
3495 1842 4
897 3495 4
3495 1842 6
1842 968 6
913 3908 11
913 3908 12
913 3908 13
913 1165 13
3865 4979 12
4979 4387 12
1708 4060 8
3236 505 10
1963 1887 10
1887 1649 10
3107 3119 12
3119 3107 12
4281 4254 10
1694 4281 11
4273 2804 10
2742 4273 12
1695 824 4
824 1607 6
2754 1672 11
1672 293 11
3533 3916 10
3987 3533 10
47 141 13
47 1733 15
3144 3529 11
3529 3144 11
1575 1356 10
1575 1356 10
3326 3496 11
2425 3326 11
875 4810 14
553 875 14
1219 3159 13
4114 2567 10
2567 4136 11
1964 3104 8
1964 3104 10
1964 3104 9
3035 1964 9
4387 2716 10
2716 4387 11
3522 3829 11
3522 3718 11
3522 3829 12
3634 2354 10
2354 264 10
2179 2453 10
2179 2221 12
3784 46 11
3784 46 12
2155 3905 6
3905 4118 6
2155 3905 8
4741 2155 8
2270 1980 10
2270 1980 16
1193 4250 10
1646 1193 10
1193 4250 12
4250 434 13
1786 1926 10
2104 3212 6
328 3212 6
4457 3789 10
325 524 10
524 1889 10
3927 501 10
3927 3714 10
11 3145 10
11 3984 11
4616 1853 13
2875 4813 10
2875 4813 10
4226 2931 10
4853 2931 10
2782 2411 12
3849 2411 12
2470 3595 13
3595 2446 13
2688 953 10
4669 2688 12
2319 2247 13
2319 521 13
4616 734 12
4469 455 10
4469 455 11
1124 3142 10
3142 4068 12
864 2230 10
864 2230 10
4104 4306 2
4306 1263 4
4104 4306 3
753 4104 4
2984 4274 10
2984 4274 10
4489 4687 10
3045 1716 9
1716 3392 9
4615 2057 10
2057 2254 11
2327 1208 13
1926 2327 13
2327 1208 14
3010 2627 8
3010 953 8
760 3286 10
3286 3148 13
760 3286 13
4625 416 7
416 3616 7
1149 4363 12
1149 4976 13
2830 4848 10
4848 4298 10
296 4960 10
259 2185 12
259 1781 12
259 2185 14
259 2362 14
3728 3144 14
3728 3144 15
3838 2135 10
2135 4068 10
1947 2608 13
2608 1349 18
2850 465 10
3975 465 10
4644 3997 14
252 2450 9
4998 252 9
3344 959 10
4258 959 10
675 5016 8
1251 134 10
1251 3621 10
2129 4424 4
2129 4424 5
2129 4424 6
2129 2517 7
1266 3480 10
3480 4614 10
3783 2688 10
2688 227 12
2049 108 13
108 2049 13
2602 1495 6
2424 1542 9
1542 3732 9
2424 1542 13
1542 2360 13
4950 3194 10
3194 4950 10
2000 2711 13
2000 816 13
3047 4057 10
3619 3047 10
4413 3855 10
3855 1931 10
4625 574 10
4625 416 10
2995 3134 10
2995 3946 12
2960 4506 10
2960 786 10
1780 2626 10
2626 543 12
3011 2446 10
3886 2533 14
3886 2533 14
778 207 10
207 778 10
4859 5098 10
5098 4859 10
3475 4760 3
1290 354 10
1290 3384 11
2075 4658 12
2075 2806 13
478 4950 12
4522 478 12
1478 96 10
125 1478 10
696 71 12
71 2179 13
1624 4441 2
4441 3389 2
850 3378 8
850 4909 8
4975 61 10
61 1707 12
209 407 14
407 4767 15
3923 2797 6
2212 3923 7
4376 3151 5
4376 4199 5
3197 4623 10
4623 1671 10
401 547 11
547 2690 13
567 4642 4
567 4642 8
4311 3969 10
3969 3665 10
2347 1734 3
1734 2989 4
978 4598 10
978 4598 11
369 3628 10
1653 930 10
1928 3380 12
1855 1928 12
1680 2988 1
1680 2988 1
2053 392 10
392 1781 10
2468 4911 1
4911 2468 1
2468 4911 5
2468 2426 6
1518 3676 10
2495 3676 10
1310 924 14
1310 4153 14
94 1840 5
94 1840 6
4884 2948 10
2522 2948 10
3943 1500 10
1500 3088 10
3946 2946 9
2946 4760 9
3377 1948 10
3377 1948 12
4613 4737 12
4737 2495 15
3954 4356 10
4356 3954 10
4584 2900 13
4584 2900 14
4584 2900 14
3998 2900 16
4231 816 10
4695 4231 11
288 3868 10
3868 5035 10
833 1670 11
1471 2426 5
1471 2426 5
1471 2426 7
2426 2112 7
4610 2584 10
4610 2584 10
4840 3729 10
3729 1537 10
3692 3437 11
3692 3800 11
1031 4490 10
1156 3094 7
4408 1156 7
1156 3094 9
3094 1156 10
3738 2403 10
3101 2403 10
591 4753 10
4753 591 10
5007 4214 10
4214 1812 10
3475 2074 13
2074 4788 13
3475 2074 14
2074 3619 15
4643 4574 10
4574 695 10
696 2986 1
804 3843 10
3018 804 12
2002 750 10
1024 1627 10
2713 1024 10
2517 1675 13
1675 90 13
1306 3390 8
1833 871 10
1833 871 10
4349 4315 12
2745 3974 12
3974 1502 13
3083 4992 10
4848 4562 10
4562 3535 10
234 3056 10
173 234 12
1725 1494 9
1494 4110 9
1725 1494 13
1494 246 15
3393 1102 12
3393 1102 13
4149 2001 10
4149 1149 10
3128 1561 10
1122 3128 10
1158 1184 10
817 1158 13
677 1619 14
1619 3765 14
1083 173 9
1083 173 9
4670 3315 10
975 349 10
349 1604 11
4711 4251 11
4711 4251 13
4573 4711 14
3808 3414 14
3808 1230 15
2686 105 12
105 2865 12
4151 578 10
1984 4151 10
2661 1028 12
2661 4114 14
2661 1028 13
1028 975 13
3973 3029 10
3029 4932 11
4411 2229 14
2229 1634 15
2682 1690 8
2682 2956 8
683 4727 12
3889 3787 7
3787 3889 8
1729 4138 10
5098 4138 10
499 2168 13
2168 1139 14
4676 4191 10
4191 156 10
4210 617 2
617 2650 2
4210 617 6
4210 3545 6
3091 1702 10
3091 3846 11
4317 226 13
226 3673 13
3910 3702 10
3910 3702 11
711 2081 13
711 579 13
711 2081 14
2081 1825 14
4349 4163 10
4349 754 11
4269 200 13
4269 18 15
62 4291 6
62 4291 8
62 4291 7
1652 62 8
1532 676 11
676 1532 11
3997 2410 14
3997 2961 14
448 3419 11
3419 3231 12
448 3419 12
448 3419 12
290 4290 10
290 1952 11
290 4290 13
4290 726 13
2839 3476 10
3377 3476 12
2141 35 14
4251 1036 9
1036 4591 12
665 4643 10
4643 2168 10
2846 3059 10
2846 2748 11
3183 2526 10
3183 2526 10
2029 4786 10
1691 1044 3
2731 1044 3
1691 1044 7
1691 4388 7
742 2756 10
2756 1775 11
4812 2138 10
2138 1973 12
1978 2771 3
2771 4168 3
686 1632 10
686 4132 10
732 1159 12
909 4944 10
3715 4944 10
4440 4800 13
4800 3703 14
4203 3596 10
3802 3550 10
516 3550 10
3802 3550 11
3550 438 11
771 4187 10
228 771 10
1313 4616 12
1313 3286 12
3875 2388 10
3720 2388 10
3999 4209 10
4209 1559 13
2097 1608 10
1608 4727 12
2097 1608 12
3542 696 10
3542 696 12
696 47 12
1526 3499 9
3499 1076 10
1526 3499 13
3499 1147 13
1313 4038 8
4038 4992 9
4052 1583 10
3750 1583 11
4052 1583 12
1583 4511 12
3065 4961 4
4961 4758 4
3421 293 3
3421 293 4
293 3421 4
3694 4758 10
4758 1718 10
3046 1554 10
1554 1857 11
3046 1554 12
3046 3436 13
1296 3260 11
1296 1292 11
957 634 10
957 634 12
4254 634 12
1801 3468 3
3222 3468 5
2257 4802 10
353 2257 10
2257 4802 12
4802 1661 15
2271 3147 11
2271 647 13
286 3715 14
443 286 14
3703 371 12
371 182 12
3922 3478 10
3922 3478 10
3922 3478 12
3478 3277 12
4413 3237 11
2694 3237 11
4339 4348 10
4348 4781 10
4339 4348 12
1114 4348 13
3324 3800 6
3324 3800 7
4280 383 10
2581 4280 10
4280 383 13
1645 4672 4
1645 310 6
1645 4672 6
4672 2120 7
4813 2222 10
2222 4813 13
4813 2222 12
4813 2222 15
4714 652 13
652 4876 13
3081 3050 6
318 3081 6
4629 2616 8
4218 4487 12
4487 3949 13
4184 1927 10
4184 2692 12
4184 1927 12
4184 1927 13
1041 4920 8
85 3542 10
85 5027 10
85 3542 12
85 5027 12
2905 2116 11
2116 1356 13
2146 3522 10
3522 2698 11
2146 3522 12
2146 3522 12
3377 1205 12
1205 1818 12
232 1717 10
1717 819 10
232 1717 12
4927 1717 12
875 2129 10
875 2129 10
875 2129 11
875 531 14
840 2705 10
2705 1389 10
840 2705 12
5077 2705 13
4815 322 14
322 4865 14
1750 3336 13
1750 3336 14
1750 3336 14
1284 1540 10
1540 2971 10
1284 1540 13
1284 4068 14
2798 3472 11
265 2798 22
2544 1795 13
2621 4867 10
2621 4867 12
4867 3988 12
2447 3419 10
3419 3231 10
2447 3419 12
3419 429 12
1668 2818 10
3721 1668 11
1668 2818 12
2583 880 10
880 1159 12
2583 880 12
880 3644 13
2104 3164 11
2104 2065 11
561 584 10
584 4217 10
4480 3027 10
112 3027 11
4480 3027 12
3149 4480 12
4408 3354 13
4807 3245 8
3245 3011 8
3237 2694 10
2694 2791 10
3237 2694 12
2704 3237 13
4538 4714 10
4538 4714 12
757 3712 12
757 3712 12
2065 3095 5
2065 3095 6
3095 3271 6
3983 1733 10
1733 3983 11
3983 1733 12
3983 2276 13
81 1481 9
81 1481 9
41 2959 12
41 2959 13
2959 4555 13
157 4714 10
4714 4411 11
157 4714 12
3816 4714 12
457 5084 10
457 5084 11
457 5084 12
373 457 12
3310 4752 10
4635 4752 15
3310 4752 12
3310 4081 12
1414 299 10
1414 4104 10
1414 299 12
299 2795 12
181 4008 11
4165 4008 16
4846 294 10
3410 294 11
4846 294 12
4846 3237 12
3560 1377 10
3560 1377 10
3560 1377 12
3560 1377 14
3057 1372 13
1372 3882 13
5014 2147 10
2147 5014 11
5014 2147 12
2147 1012 12
3059 1829 7
3059 1829 9
3088 3059 10
435 2076 5
2554 435 7
435 2076 6
2076 3889 8
4843 3620 10
4843 1811 11
4843 3620 12
4843 2590 12
1779 1645 10
1779 1645 12
1645 2082 15
4383 36 9
36 1417 9
3680 2609 10
2609 426 12
3680 2609 12
3082 3456 10
3456 3082 12
3082 3456 12
3082 3456 12
636 1292 8
1292 1950 8
1917 4222 10
1917 4222 12
1917 4222 12
4214 968 10
4214 1812 12
4214 968 12
4913 4214 12
5033 2908 8
4782 5033 10
5033 2908 11
1454 5033 11
387 1886 10
3128 3025 10
3128 3025 12
3128 3025 13
2855 2886 13
2003 2855 13
2613 366 10
2456 2613 11
2613 366 12
366 2613 13
1279 3063 10
2197 3063 14
1279 3063 12
3063 4599 12
4265 4162 13
4162 1105 13
4252 4644 9
4252 2787 9
4252 4644 13
4644 2997 13
1267 3251 10
3578 3251 10
1267 3251 12
3251 3578 12
1651 125 2
1651 2401 3
1651 125 3
125 1028 3
3618 1251 12
2303 1306 10
1306 3390 10
2303 1306 12
2303 422 12
2489 418 12
2489 2469 12
4207 1000 8
4207 1000 8
4207 1000 12
4207 4444 13
4472 4659 12
4615 4659 12
2514 2729 12
2514 3181 14
3876 4604 10
3876 4604 12
3876 4604 14
622 3248 13
3248 268 16
4875 3709 13
2947 4174 10
4174 2033 10
2947 4174 12
2947 5098 12
3441 1893 5
3441 626 6
4262 2769 10
255 3078 10
2522 3078 16
255 3078 11
3078 4918 12
1313 981 10
1313 981 13
1313 981 11
369 981 12
4974 473 10
4974 3161 11
4974 473 11
4974 3161 15
1857 3955 3
2202 1857 4
1857 3955 4
3442 4142 6
4142 4943 6
2849 159 10
159 4878 11
2849 159 11
4510 2849 13
3512 353 13
353 3512 16
2763 4919 9
2763 3164 11
3170 3298 2
1339 3170 4
421 3715 10
421 3088 12
421 3715 14
3715 667 15
3517 2723 12
4218 2723 15
3517 2723 14
1912 2723 16
2875 1800 12
1800 3812 12
66 4109 12
3350 66 12
66 4109 13
2099 3416 10
2099 116 10
2099 3416 11
3134 3416 11
3215 3581 0
1195 838 10
4488 1195 12
1195 838 11
4488 1195 12
1377 60 10
1377 60 11
4436 4668 8
4436 4668 8
4436 4668 9
4436 4668 9
4233 2062 10
2062 222 10
4233 2062 11
2062 902 11
2363 1450 7
2363 3654 7
458 3609 12
3609 622 12
933 1400 10
1400 1047 10
933 1400 11
1400 829 12
3774 4835 4
3774 5031 5
912 1620 10
912 1620 10
912 1620 11
912 4681 12
4126 942 10
4126 612 12
4126 942 11
4126 612 11
1729 4874 11
4874 1729 11
1729 4874 14
4874 1729 14
113 1250 10
113 1250 11
1250 3673 11
3488 4941 13
920 2552 10
2552 47 10
920 2552 14
920 2705 16
626 1947 10
3436 1947 13
626 1947 11
1947 4763 11
1470 781 13
3027 1470 15
4217 21 10
21 4217 10
4217 21 11
21 1610 12
1845 1594 10
1845 3067 10
1845 1594 11
408 1414 13
296 4609 10
4609 296 10
296 4609 11
4609 1940 11
1691 4295 9
4730 4736 12
4730 4736 12
4043 106 10
4104 5055 13
4104 5055 17
1109 885 2
885 2315 2
1109 885 6
885 511 6
3746 3966 10
2232 3966 15
3746 3966 11
3746 3016 11
4699 4356 14
620 4356 14
2814 4076 14
4076 2814 14
4436 3717 10
4436 3717 11
2970 1522 10
1522 1142 10
2970 1522 11
1522 1320 14
3750 3808 10
3808 3209 10
3750 3808 11
2103 1738 10
2103 2233 10
2103 1738 11
2103 1738 11
1918 3233 10
2672 3233 11
1918 3233 11
3233 3379 11
1004 261 10
261 2840 11
1004 261 11
1004 577 11
2603 5093 10
5093 199 10
2603 5093 11
5093 3287 11
1782 1893 10
1782 252 15
1782 1893 11
1893 4892 13
3000 1075 13
3000 2439 13
1764 1276 3
1764 1201 6
1764 1276 4
1764 1276 6
5054 2162 12
2857 5098 10
2857 3351 10
2857 5098 12
2857 3351 12
4976 882 10
4976 882 10
4976 882 11
2061 4976 11
1382 3948 10
2914 1382 13
1382 3948 11
1854 1382 11
615 3248 10
4425 3248 11
615 3248 11
1433 615 13
2179 1133 10
2179 4119 11
2179 1133 11
1133 2070 11
1054 4601 10
1401 4601 14
1054 4601 11
4678 1054 11
4564 369 6
555 4564 6
4564 369 7
4564 181 8
4878 646 12
4676 88 12
88 2410 12
2581 136 12
4342 747 10
4342 747 11
4342 535 11
4091 4078 10
4091 4078 10
4091 4078 13
3961 4078 13
4013 547 10
1888 4013 10
4013 547 12
4013 1473 12
559 2065 10
559 2125 10
959 3960 10
959 3960 10
959 3960 12
1224 479 9
3716 4332 10
3716 4332 10
3716 4332 12
4332 988 12
1346 2069 13
3760 1346 13
4977 3246 5
3246 4060 5
4977 3246 8
4977 4814 8
4572 3970 12
2896 4572 12
3657 2337 13
3657 2337 13
636 4887 12
4887 2347 12
1573 353 10
1573 4929 11
1573 353 12
1735 353 14
4067 36 8
4067 1645 8
1150 2781 10
1150 3942 11
1150 2781 12
1150 3296 18
832 4043 10
3949 4043 12
832 4043 12
2086 832 12
2098 2974 11
3868 2974 11
3460 856 2
3460 2495 3
1094 2387 11
1094 2387 13
1094 2387 13
2387 3256 13
1484 2447 7
2173 2447 13
2072 1645 10
1645 4225 10
2072 1645 12
4096 777 10
2900 1415 10
1376 2900 10
2900 1415 12
1415 2900 14
2815 425 5
425 610 5
2815 425 7
1961 2815 8
3909 4983 10
3869 4983 10
3909 4983 12
4983 2395 12
2681 3210 14
2492 3210 15
4843 4343 10
4343 4843 10
4843 4343 12
3380 4243 11
4243 3380 11
2471 1469 6
2471 1050 6
3008 972 10
3008 3257 11
3008 972 12
972 4170 12
4565 4294 1
4565 2313 1
4565 4294 3
1942 3389 11
1122 1942 13
1554 3851 10
3851 1940 10
4934 4408 12
4934 2283 13
4934 4408 13
4408 421 13
4058 4797 14
2473 4455 5
4455 1661 6
2473 4455 7
4455 1342 9
688 241 12
4844 688 13
688 241 14
645 688 17
2902 3940 10
3940 1693 10
4040 4406 6
2068 4406 11
4373 2141 10
3496 1554 10
231 1554 13
3747 89 10
3747 3176 10
2715 2252 10
2252 2995 13
4150 924 11
817 924 11
1020 162 10
162 169 11
1746 4362 10
4804 3 10
3 2453 10
4804 3 13
4804 3 13
185 603 12
924 3286 12
1475 3266 10
3266 132 10
2638 682 14
3190 2877 10
3190 2877 10
1638 2490 10
2490 4760 11
3464 2612 13
4983 2242 4
2242 296 5
4983 2242 6
2242 3788 6
3267 1857 10
1857 1432 10
3267 1857 12
3267 3646 12
47 3805 10
47 1174 13
3445 4000 10
4000 3445 10
3445 4000 11
3445 2112 11
4410 2752 10
4410 2752 12
4410 4257 12
2646 4068 10
2646 4068 11
2646 4068 13
1334 3996 10
1124 1334 10
1800 120 13
2065 1800 19
1800 120 14
59 1800 14
62 2875 11
531 2646 13
2646 4320 14
1026 3781 6
1026 3781 6
903 640 6
190 640 6
1247 2339 12
2423 4634 9
1703 2423 9
22 2791 10
2791 1683 11
22 2791 12
4302 1768 10
3267 4302 10
4302 1768 12
1768 3922 13
753 3013 9
3013 4427 14
882 2193 2
3005 882 2
4968 3428 10
1979 3913 14
4928 2398 6
2398 2022 6
422 1395 10
422 1395 10
3465 3409 11
3465 3409 12
3346 2211 10
2211 1535 10
4017 4944 10
909 4944 11
4616 4710 10
2418 4616 15
668 3631 9
698 668 12
1604 3590 10
1604 3590 11
1604 3590 12
1604 3673 12
3147 3049 2
2818 1147 10
1147 1404 11
3089 1717 10
3089 1717 11
3295 4464 10
3295 3221 12
3295 4464 13
3295 3038 13
2474 162 12
1024 3482 10
1024 1627 11
4361 1193 12
1193 493 14
748 4421 12
748 4421 12
280 718 10
718 1925 11
4535 4054 8
4054 4959 9
4535 4054 12
4535 4054 14
408 4526 10
4526 408 12
408 4526 11
2254 1376 12
1376 1020 12
2513 2820 10
2820 1437 10
2513 2820 13
2513 2820 13
4510 3313 9
3313 1653 9
675 1562 10
1562 4562 10
4793 2534 12
2534 4858 12
3683 4727 10
3683 4727 11
3683 4727 12
1691 3683 18
631 1692 10
631 1692 13
1692 2022 14
3388 3039 12
889 3039 12
3350 2898 14
4946 3350 14
4922 2577 10
2577 2103 10
972 356 10
972 356 13
203 4459 10
203 4459 12
203 4233 16
43 3747 10
43 3747 11
43 3747 14
2880 1952 12
1952 4156 14
4347 1654 10
1654 2190 10
2578 821 7
2578 4493 8
2578 821 8
4888 2578 9
881 1454 10
1454 3009 10
881 1454 12
1692 2789 10
2789 3644 11
1372 3933 10
802 3933 12
1087 3012 12
1087 3012 12
1818 4214 12
47 1818 13
2598 4777 9
2598 4777 13
4777 4807 14
450 1704 10
3600 3542 14
3542 4851 15
4686 2030 12
4686 1131 15
4163 1573 1
4163 2559 2
1579 4796 10
1579 468 10
