Read data time:  0.110990
Learn transition time:  0.163236
Generate graph time:  0.400522
End-to-end Time:  0.674748
1177 1341 1084411890
1848 677 1084177100
1848 677 1084177229
1848 677 1084177432
1848 677 1084177653
1848 677 1084177926
1848 677 1084178011
201 535 1083907879
372 1773 1084177260
1264 580 1083977157
980 999 1084944296
980 999 1085345369
980 999 1085346105
230 1614 1083839371
1424 27 1084177414
1424 27 1084177855
1424 27 1084178217
1424 27 1084179613
1424 27 1084180464
1424 27 1084181031
1424 27 1084181070
1424 27 1084181278
1424 27 1084181473
1424 27 1084327319
1424 27 1084335803
874 70 1083576046
138 617 1084177421
765 687 1085086751
1532 646 1084177423
498 326 1084177454
498 326 1084177631
498 326 1084177795
498 326 1084177879
128 1897 1086677188
128 1897 1086739908
128 1897 1086905376
128 1897 1086939369
128 1897 1088696265
128 1897 1090820521
128 1897 1094015281
128 1897 1094540266
128 1897 1095325706
673 1839 1085740945
1466 1312 1084178384
902 1233 1084177556
902 1233 1084345957
617 855 1084311730
617 855 1084313484
617 855 1084317237
1755 1821 1086276809
1755 1821 1094263875
1755 1821 1094317580
696 1013 1085699090
1380 953 1084177584
1380 953 1084177911
1380 953 1084179466
1380 953 1084180326
1380 953 1084180521
1380 953 1084181081
1380 953 1084181202
1380 953 1084181494
1380 953 1084181532
1380 953 1084329120
1380 953 1084341625
14 1783 1083747491
59 169 1083224372
1585 453 1084177680
1585 453 1084177912
1585 453 1084178230
1585 453 1084417307
687 803 1084415002
1234 210 1084165070
1234 210 1084165341
1234 210 1084165643
1234 210 1084166025
1234 210 1084166331
1234 210 1084167860
1234 210 1084254785
1483 1074 1084177827
993 243 1084177962
993 243 1084178304
993 243 1084179022
993 243 1084179311
993 243 1084180099
28 22 1083654643
17 493 1084178086
17 493 1085503188
294 1747 1086729039
294 1747 1091071746
112 305 1083923758
176 40 1084178130
176 40 1084179879
176 40 1084300161
176 40 1084300393
1817 289 1085400153
450 1753 1084425644
1798 667 1084024894
1798 667 1085029735
394 980 1084178156
959 1307 1084178234
971 385 1085347818
443 1846 1084178255
1199 933 1085086382
1290 1208 1084156806
1290 1208 1084156887
309 408 1084178263
309 408 1084178545
309 408 1084178801
529 792 1093156805
529 792 1093210657
529 792 1093571509
529 792 1093573489
529 792 1093576025
529 792 1093719040
529 792 1094755350
529 792 1094778932
529 792 1094779633
529 792 1094780193
529 792 1094782110
529 792 1094782411
529 792 1094783908
529 792 1095276575
529 792 1095282488
529 792 1095282790
446 1703 1085542843
1754 1888 1084728664
1754 1888 1085674179
1754 1888 1085696770
617 1888 1085357367
953 1091 1084429759
1089 903 1084178303
1226 169 1084178354
1226 169 1085038994
1226 169 1086063965
1226 169 1086811425
1203 411 1083822404
1203 411 1083823326
1203 411 1083833763
1203 411 1083877603
1203 411 1083877615
1203 411 1083877731
1203 411 1083878749
1203 411 1083879440
1203 411 1083879477
1203 411 1083903604
1203 411 1083903871
1203 411 1084321699
1203 411 1084321983
1203 411 1084340571
1203 411 1084340592
1203 411 1084340620
1203 411 1084946660
1203 411 1085369833
929 666 1084178360
929 666 1084178385
929 666 1084178538
929 666 1084178551
929 666 1084178691
751 979 1094017233
751 979 1094026636
751 979 1094059662
751 979 1094069184
751 979 1094099436
1389 1340 1084178450
1165 1796 1084580593
1165 1796 1084865485
1165 1796 1084866174
1165 1796 1084943098
1165 1796 1084956066
201 840 1084178489
1288 1344 1084056525
1288 1344 1084065795
673 1144 1084342236
673 1144 1084342724
673 1144 1084343252
1761 1809 1084434320
1761 1809 1084472270
56 460 1084178491
448 169 1083288584
448 169 1083288593
448 169 1083290768
776 1074 1084178494
776 1074 1084178706
776 1074 1084179158
1389 248 1084178519
1151 710 1085012529
1151 710 1085032943
1459 1832 1084178525
1459 1832 1084646099
394 944 1084178612
394 944 1084178941
617 1796 1093920532
617 1796 1093920757
617 1796 1093920823
617 1796 1093920897
617 1796 1094165691
617 1796 1094604268
617 1796 1094608108
617 1796 1095323969
619 599 1085614701
682 94 1084178646
682 94 1084186579
1561 909 1084778236
746 696 1083225699
1414 1100 1084178663
1414 1100 1084180354
1414 1100 1084264194
1414 1100 1084307107
1414 1100 1084929067
1414 1100 1084934246
917 1811 1084264874
917 1811 1087110726
394 691 1085619462
1845 1459 1083651509
1845 1459 1083652590
128 287 1083965494
59 1246 1085071641
682 1297 1089504205
224 1621 1085457849
1322 1056 1083840412
1322 1056 1083877324
1322 1056 1083881615
627 230 1084178689
1767 1047 1083195924
1432 794 1084178699
1432 794 1085514437
1224 822 1085390980
1224 822 1085391367
1224 822 1085391564
1224 822 1085391830
1224 822 1085392982
1224 822 1085393078
1224 822 1086337451
1224 822 1086455326
1224 822 1086636323
1224 822 1086677118
1224 822 1086776100
1224 822 1086814355
1224 822 1086829305
1224 822 1086890441
1224 822 1086921437
1224 822 1086935790
1224 822 1086987722
1224 822 1087030533
1224 822 1087065036
1224 822 1087157946
1224 822 1087157964
1224 822 1088358895
1224 822 1088443344
1224 822 1088615292
1224 822 1088703927
1224 822 1088797832
1224 822 1088968229
1224 822 1089406497
1224 822 1089640584
1224 822 1090820920
1224 822 1091334960
1224 822 1091469790
1224 822 1092292664
1224 253 1092292664
1224 822 1093973923
1224 822 1094164536
1224 822 1095377070
548 112 1084375960
756 460 1089999575
756 460 1090000015
756 460 1090006786
756 460 1090009505
228 70 1085245724
1233 1724 1084178804
1233 1724 1084179278
1233 1724 1084180559
1233 1724 1084186180
859 114 1085548479
859 114 1085548627
859 114 1085548882
859 114 1085549272
859 114 1085549811
859 114 1085550082
859 114 1085550476
859 114 1085550744
859 114 1085612201
859 114 1085640220
859 114 1085640598
859 114 1086580206
859 114 1086583380
859 114 1087076708
859 114 1088393892
859 114 1088537725
367 105 1083657838
367 105 1083659446
1665 401 1084178866
1665 401 1084179193
1728 1719 1085193125
1728 1719 1085368514
1728 1719 1085538461
1728 1719 1085605467
1728 1719 1085628103
1758 1166 1083715835
1758 1166 1084950401
1758 1166 1085213464
1758 1166 1085909361
1376 1260 1084178870
859 661 1083835363
105 687 1084915591
643 587 1085618341
643 587 1085620299
643 478 1085620301
643 164 1085620303
643 587 1085620303
1337 460 1084178975
1347 1144 1083313148
1347 1144 1083313325
1347 1144 1083363693
687 874 1082670850
687 874 1083953855
164 719 1084179006
164 719 1084179081
912 478 1086043811
790 1254 1084179010
790 1254 1084180025
790 1254 1084181180
790 1254 1084181458
790 1254 1084181684
790 1254 1084181700
790 1254 1084305508
790 1254 1084932816
74 73 1084179016
74 73 1084345591
74 73 1085084722
74 73 1085086590
74 73 1085087778
145 1099 1086837109
145 1099 1086840837
145 1099 1086841088
145 1099 1086916993
145 1099 1088455598
145 1099 1088468268
145 1099 1088832638
145 1099 1088838452
145 1099 1089004820
1753 1667 1085251840
1753 1667 1085257743
76 1264 1084093585
76 1264 1084093734
76 1264 1084095238
76 1264 1084174303
76 1264 1084175350
620 1223 1084431367
620 1223 1084523958
1459 1847 1083614826
1529 1308 1084169812
1529 1308 1084170280
1529 1308 1084171888
1529 1308 1084256690
1529 1308 1084297292
1529 1308 1084297363
1529 1308 1084298359
1529 1308 1084309993
1529 1308 1084310673
1529 1308 1084395220
1208 232 1084179062
1208 232 1084442533
1208 232 1089257665
1208 232 1089330230
1208 232 1089713737
1208 232 1089750594
1208 232 1089801709
1208 232 1089860076
1208 232 1094115336
1163 341 1084179069
1163 341 1084264127
1163 341 1084300142
1387 1023 1085642439
1450 685 1084179070
1858 646 1085470683
1858 646 1085471105
1323 931 1084179108
40 749 1084179246
40 749 1084181600
1337 1842 1084618213
1153 1407 1084179312
1749 446 1085475594
1749 446 1085600719
524 813 1084179336
524 813 1084179477
524 813 1084180214
524 813 1084180624
524 813 1084180779
524 813 1084180828
524 813 1084181201
524 813 1084181268
524 813 1084181495
524 813 1084255425
524 813 1084255625
691 24 1086038642
691 24 1086111859
105 1346 1084179351
105 1346 1084179369
105 1346 1084180730
929 1557 1083997973
929 1557 1084007666
929 1557 1085900910
631 1172 1084179448
631 1172 1084257192
631 1172 1084302569
631 1172 1084929353
1837 550 1084946221
1246 1291 1084179619
169 450 1090562721
59 112 1084179624
1295 394 1085458465
1859 1470 1084139523
1859 1470 1084159878
1859 1470 1084162080
1859 1470 1084162397
1859 1470 1084163925
1859 1470 1084164760
1859 1470 1084165805
1859 1470 1084306238
1779 980 1084179637
1779 980 1084180147
1779 980 1084345822
1601 138 1088650375
1166 173 1084179657
72 1759 1084179754
72 1759 1084185910
838 542 1085617755
838 542 1085618209
838 542 1085619058
838 542 1085629415
838 542 1085629481
838 542 1085629560
838 542 1085629831
838 542 1085630140
838 542 1085630444
838 542 1085630829
838 542 1085641430
199 474 1084179764
718 668 1085384878
1195 1478 1085382744
687 1203 1084179779
687 1203 1084180762
687 1203 1084602884
852 1821 1086067046
852 1821 1086069055
1888 394 1084179914
1888 394 1084292027
557 1298 1084179945
557 1298 1084180945
557 1298 1084181449
557 1298 1084184774
557 1298 1084334399
557 1298 1084335997
557 1298 1084337286
557 1298 1084338386
557 1298 1084429696
557 1298 1084430558
557 1298 1084432603
557 1298 1084433656
1636 59 1084179984
523 11 1084179991
523 11 1084432231
523 11 1084432498
523 11 1085166058
523 11 1085558367
959 1872 1083785469
959 1872 1083814528
959 1872 1083872037
185 1857 1084180033
231 909 1086934959
231 909 1086935267
231 909 1087111296
231 909 1087111789
231 909 1087113640
231 909 1087113865
231 909 1087114687
231 909 1087114718
231 909 1087201652
708 1495 1085459523
1208 1521 1085291734
173 67 1085218490
979 1013 1083130334
979 1013 1083131885
88 74 1085039018
88 74 1085089848
88 74 1085961289
88 74 1085961759
88 74 1085963236
88 74 1085963424
88 74 1085963799
88 74 1085963965
88 74 1085964178
88 74 1085964432
88 74 1085964657
88 74 1085965079
88 74 1085965364
88 74 1085965517
88 74 1085965800
88 74 1085965952
88 74 1085966863
88 74 1085967179
88 74 1085967493
88 74 1085967753
88 74 1085967885
88 74 1085968070
88 74 1085968285
88 74 1085968727
88 74 1085970360
88 74 1085970494
88 74 1085970739
88 74 1085971244
88 74 1085971266
88 74 1085971402
88 74 1085971471
88 74 1085971878
88 74 1085971972
88 74 1085972078
88 74 1085972290
88 74 1085972425
88 74 1085972778
88 74 1085972991
88 74 1085973132
88 74 1085973474
88 74 1085973762
88 74 1085973980
88 74 1085974142
275 1414 1085464920
1380 988 1084180124
529 1191 1084180325
1582 1329 1095664288
1576 1383 1084180383
1458 1576 1082603266
1458 1576 1082782023
1458 1576 1082881660
1458 1576 1083201953
114 433 1084834612
1778 1680 1085089293
1778 1680 1086129854
1778 1680 1086148467
367 148 1086770572
209 33 1086334697
685 863 1084180391
685 863 1084186357
685 863 1084259822
331 1396 1089705068
331 1396 1089789867
1293 206 1084180402
726 56 1084992213
1421 1088 1084180480
1421 1088 1084181328
1421 1088 1084305206
1421 1088 1084335070
1421 1088 1084336853
1421 1088 1084337859
1421 1088 1084428896
1421 1088 1084430111
1421 1088 1084431122
1421 1088 1084433012
1421 1088 1084434017
1740 394 1085108523
761 1014 1084652438
981 676 1083412847
682 169 1084180576
682 169 1084185020
682 169 1085589717
682 169 1085608838
682 169 1085613527
682 169 1086381998
682 169 1086498670
4 496 1084180585
4 496 1084334577
15 1372 1084180681
15 1372 1084180938
15 1372 1084181704
1800 272 1084180787
1800 272 1084330532
624 1758 1084180886
624 1758 1084266443
795 382 1093716401
92 1746 1083832596
1411 821 1084392820
1411 821 1084423929
1411 821 1096994958
1389 1704 1083660187
1389 1704 1084170983
1014 1704 1084170983
1389 1704 1085033062
687 1433 1084156131
105 46 1084180965
1290 1408 1084180966
1290 1408 1084181470
1290 1408 1084185205
1290 1408 1084408013
1290 1408 1084419155
232 311 1084956944
1592 1647 1085459775
1592 1647 1085470167
1592 1647 1085476678
1592 1647 1085476813
1746 679 1083225965
1746 679 1083309866
1746 679 1083311200
1746 679 1083312600
1746 679 1083315249
1746 679 1083780484
1213 997 1084180971
1213 997 1084254080
578 109 1083970758
578 109 1084067317
578 109 1084079604
519 1371 1084181063
519 1371 1084257519
1208 937 1085001451
1208 937 1085001576
1208 937 1085001698
1208 937 1085001953
1208 937 1085017051
1208 937 1085112466
1208 937 1086810239
1183 202 1083311178
1183 202 1085104479
1183 202 1085647862
1183 202 1085647910
1183 202 1085648042
1183 202 1085896910
1183 202 1085897319
1387 154 1084762786
1387 154 1084841642
1387 154 1084949011
1387 154 1085443328
1387 154 1085461453
1387 154 1085461626
1387 154 1085547265
1579 687 1084181378
1579 687 1084181568
987 33 1091362256
987 33 1091362276
987 33 1091525123
987 33 1091525347
987 33 1091535145
987 33 1091572603
987 33 1091658345
987 33 1091779992
987 33 1092269261
987 33 1093295996
1326 929 1084184698
59 579 1084989247
59 579 1085962025
59 579 1086050277
59 579 1086411895
1099 1752 1092701398
1284 1281 1086289090
81 1747 1084184776
81 1747 1085102882
1377 1818 1084461752
1377 1818 1084587952
1377 1818 1084602555
1377 1818 1084602803
1377 1818 1084603306
1377 1818 1084608032
1377 1818 1084610117
1377 1818 1084646095
1377 1818 1084647247
1377 1818 1084647636
1377 1818 1084648316
1377 1818 1084834975
1377 1818 1084835576
1377 1818 1084837349
1377 1818 1084838180
1377 1818 1084849745
1377 1818 1084850214
1377 1818 1084851646
1377 1818 1085002976
1377 1818 1085069706
1088 1878 1092352562
1088 1878 1094447844
821 508 1084184835
821 508 1085494448
169 1226 1088911460
82 543 1085783473
1867 898 1084338003
1867 898 1084338935
1867 898 1084389508
1867 898 1084389579
1867 898 1084397144
1867 898 1084397176
1867 898 1084431260
8 300 1083991036
926 874 1084184925
926 874 1084337286
1755 1201 1084184979
1367 1576 1084185030
1367 1576 1084185206
1367 1576 1084672068
1367 1576 1084845592
1367 1576 1084872218
826 1839 1084341997
826 1839 1084343167
826 1839 1084344194
826 1839 1084345489
826 1839 1084407193
826 1839 1084416696
1396 1264 1092984987
1396 1264 1093248307
791 250 1084185118
791 250 1084185351
1337 771 1084434829
1169 812 1084068984
1146 124 1085046792
1804 61 1089632769
1804 61 1097971960
1308 1523 1083859420
1308 1523 1086280162
809 309 1082659317
809 309 1082745815
809 309 1082773798
809 309 1082839806
809 309 1084865702
809 309 1084865853
809 309 1084866008
845 394 1084185118
889 1736 1085092634
889 1736 1085092995
882 112 1084596474
953 589 1086142000
523 672 1084185252
1740 1891 1094936677
1740 1891 1094938294
1740 1891 1094938932
1740 1891 1094939248
1740 1891 1094940363
1740 1891 1095057465
1740 1891 1095233917
1371 1230 1084185282
1380 1297 1088408568
1380 1297 1088498604
1203 443 1085485162
697 1169 1084185318
1104 929 1084185372
1234 460 1084185647
1633 73 1084071607
1755 826 1084180412
1755 826 1084181605
1755 826 1084301749
1755 826 1084345048
1755 826 1084345365
1755 826 1084345897
1755 826 1084392678
1755 826 1086833746
1583 808 1084599468
1583 808 1084600166
1583 808 1084600880
1583 808 1084601211
1583 808 1085285959
550 426 1084186270
184 832 1089501143
184 832 1089770867
1750 907 1084081338
1750 907 1084081645
1750 907 1084081795
1750 907 1084081948
1750 907 1084082149
1750 907 1084082679
1750 907 1084082770
1750 907 1084083369
1750 907 1084089815
1815 1128 1084186351
1815 1128 1084186500
1815 1128 1084186744
1815 1128 1084267724
1815 1128 1084437510
997 1307 1084186384
997 1307 1084186605
997 1307 1084187225
1222 1508 1093813887
1222 1508 1095218213
67 902 1085701673
1371 889 1084407317
1371 889 1084416910
1839 974 1084186539
1839 974 1084255135
1839 974 1084255838
1839 974 1084256100
687 1636 1085302833
972 103 1083847184
1561 238 1085045768
203 443 1083955757
1109 1871 1084186543
1734 675 1084186552
185 1734 1097730149
185 1734 1097730197
185 1734 1097730297
1803 1100 1085355078
188 1149 1084186673
188 1149 1084328707
601 718 1086502424
1798 1230 1085091113
1798 1230 1085098679
1798 1230 1085113505
1798 1230 1085115550
1798 1230 1085124426
105 392 1084186707
105 392 1084350744
903 695 1085385095
1173 603 1083226473
1337 304 1084186975
1337 304 1084255663
1337 304 1084525395
1337 304 1084942974
1806 184 1089165688
391 1754 1085476207
391 1754 1085482970
391 1754 1085525004
391 1754 1085525398
391 1754 1085549722
391 1754 1085549722
391 1754 1085562620
391 1754 1085606653
391 1754 1085639165
391 1754 1085642079
391 1754 1085661367
391 1754 1085697128
391 1754 1085713059
391 1754 1086148022
391 1754 1086649229
391 1754 1086649317
391 1754 1086691626
391 1754 1086751699
391 1754 1087202058
1483 1885 1084299312
516 1712 1084187460
643 620 1084254030
643 620 1084256103
1003 154 1084254238
1003 154 1084257616
1003 154 1084418971
1636 71 1084254434
1682 1528 1084178109
1682 1528 1084178404
1682 1528 1084180121
1801 1195 1084324053
999 898 1085726304
999 898 1085726367
999 898 1085727137
999 898 1085780185
164 59 1084255130
164 59 1084338703
1607 677 1083707715
687 337 1082714356
687 337 1084179239
687 337 1084345466
1172 1235 1083973018
1172 1235 1084056159
1172 1235 1086844055
1422 896 1084255437
1422 896 1084829750
579 782 1086843554
1177 1798 1084634977
1292 61 1082706733
385 154 1084255523
385 154 1084525898
385 154 1084942833
231 115 1085120076
231 115 1085685223
1293 885 1082604696
1293 885 1083392358
1293 885 1083878810
1293 885 1083898628
1201 105 1084255628
1201 105 1084299233
1736 1070 1084946152
1736 1070 1089221909
1736 1070 1089222049
955 958 1088371228
955 958 1088992362
1171 1411 1083919289
1012 117 1082963990
1012 117 1082964745
1686 1269 1082613444
1686 1269 1082618294
1329 774 1084255638
1329 774 1084654691
1869 1208 1085082083
1869 1208 1085082436
1869 1208 1085082635
1869 1208 1085082844
1869 1208 1085083483
1869 1208 1085084024
1869 1208 1085084426
1869 1208 1085085506
1869 1208 1085085598
1869 1208 1085086433
1869 1208 1085086946
1869 1208 1085107409
1869 1208 1085108200
1869 1208 1085108381
1869 1208 1085520900
1847 446 1090991557
1322 1764 1084256148
1736 1494 1084256300
1736 1494 1084772877
560 1868 1085543154
560 1868 1085543316
560 1868 1085543696
560 1868 1085543865
560 1868 1085544254
560 1868 1085544633
1306 1848 1084855418
953 1165 1084256359
272 1433 1085687186
524 382 1084466625
524 382 1086670092
1288 1203 1092982728
1288 1203 1093154935
1288 1203 1095018332
680 138 1084583039
680 138 1084596612
680 138 1084596629
680 138 1084936289
680 138 1085251547
680 138 1085453721
680 138 1085467136
680 138 1085501589
680 138 1085539169
680 138 1085626963
680 138 1085630739
680 138 1088615926
680 138 1090032808
1593 897 1085220441
1593 897 1085368113
1593 897 1085368349
129 1553 1084325277
129 1553 1084325359
129 1553 1084325556
129 1553 1084325731
1340 646 1084256476
1550 787 1084179559
1100 1634 1084257037
1100 1634 1084400775
1563 776 1084257697
1563 776 1084314796
1563 776 1084337689
1165 1429 1084374173
602 1521 1084599797
500 1521 1084008724
500 1521 1084009622
1623 1296 1084575551
202 1005 1088985225
1689 641 1085726002
1689 641 1085727699
1689 641 1085731540
1689 641 1085900972
1689 641 1085905179
1177 128 1085112472
929 1882 1084259177
929 1882 1084342764
691 1316 1083142078
691 1316 1083191605
691 1316 1083192671
15 933 1084436099
15 933 1084436505
1848 1100 1084260509
1471 394 1085796552
105 980 1084861582
105 980 1084864306
105 980 1084865544
105 980 1084865705
105 980 1084866625
105 980 1084867372
105 980 1084868181
105 980 1085557959
232 1208 1084257325
232 1208 1084260883
232 1208 1086199208
232 1208 1086244507
232 1208 1086497719
232 1208 1086499360
46 1088 1084260883
416 912 1086342194
1144 516 1082614388
1144 516 1082693950
1144 516 1082932884
516 543 1082932885
1144 516 1082957505
1144 516 1082957685
1144 516 1082958105
1144 516 1082972464
1153 1419 1084013364
275 1454 1085008829
275 1454 1085033913
416 1230 1084261686
416 1230 1084677236
416 1230 1084688451
1888 777 1084261793
1665 287 1084261900
1665 287 1084262127
1665 287 1084269962
1665 287 1084840820
770 1450 1085715723
1749 1230 1083930568
1749 1230 1083984652
1749 1230 1083986798
1749 1230 1083987068
1749 1230 1084023324
1749 1230 1084781917
1749 1230 1084836263
708 1734 1084271736
59 1109 1083917694
1088 323 1084261959
1014 980 1085689909
163 1127 1084262034
163 1127 1084263158
380 436 1084945647
380 436 1084946012
380 436 1084946236
380 436 1084946245
380 436 1093576979
117 1470 1084262051
117 1470 1084262534
988 1796 1086934928
988 1796 1086935708
988 1796 1086938142
988 1796 1086938744
988 1796 1086939842
988 1796 1086940803
988 1796 1086941616
173 24 1084262083
283 711 1085115820
782 643 1082620509
137 1879 1084785971
137 1879 1084787357
1765 460 1084926980
1754 1371 1084262314
167 617 1084262849
167 617 1084322240
167 617 1084410493
724 112 1084263069
724 112 1084263134
1536 1802 1085695040
478 1220 1084263296
1209 478 1084263296
478 1220 1084397250
1230 336 1084263828
71 1298 1084099743
1173 821 1084759616
1173 821 1084768834
1734 1168 1085994267
1396 1848 1084263874
1396 1848 1084570741
1268 1654 1086317011
617 1549 1083233964
617 1549 1083235033
617 1549 1083312978
617 1549 1083877568
617 1549 1085218098
1773 342 1084263893
972 105 1082702909
972 105 1082712981
972 105 1082764006
972 105 1082794860
972 105 1082797139
972 105 1083023022
972 105 1083053191
972 105 1084682728
972 105 1084823313
972 105 1084826848
972 105 1084827840
972 105 1084827857
972 105 1084827870
972 105 1084827881
972 105 1085010205
972 105 1085630032
972 105 1086246761
972 105 1086678242
972 105 1086678292
972 105 1086678388
972 105 1090909276
972 105 1090909293
972 105 1091039472
972 105 1091131715
972 105 1091337461
289 999 1084264106
326 478 1088966408
114 351 1083710347
1305 1734 1084763733
105 751 1086842722
1173 1271 1084842841
1173 1271 1085088184
1849 707 1085369801
1431 430 1084264497
1431 430 1084297039
1431 430 1084324883
838 543 1084264686
838 543 1084774903
1852 745 1084264765
1636 1815 1084264780
757 999 1085680288
1268 554 1084264813
1268 554 1084359592
6 929 1084264891
1312 1665 1085712533
1682 704 1084264982
1682 704 1084385523
589 1100 1084265049
589 1100 1084265423
589 1100 1084265745
1269 529 1083147693
1269 529 1083148554
1269 529 1083148914
1269 529 1083209298
1815 726 1084588358
1815 726 1084599965
1815 726 1084600896
1815 726 1084602500
1815 726 1084609519
1815 726 1084610836
1815 726 1084641776
1815 726 1084648614
1815 726 1084653990
1815 726 1084654935
1815 726 1084655291
1815 726 1084662294
1749 1307 1085355007
132 1665 1084265218
1330 543 1084265247
1330 543 1084265471
1330 543 1084944152
1330 543 1085046967
815 1100 1084265277
815 1100 1084265580
232 413 1083693437
1401 543 1082862650
1401 543 1082963419
543 543 1082963419
1401 543 1083003589
1401 543 1083029301
522 1691 1084432669
826 1578 1084861127
704 1231 1096796704
1231 1336 1092802090
1231 1336 1092810975
1231 1336 1092869519
1231 1336 1093017559
73 646 1084265295
73 646 1084265485
73 646 1084265700
73 646 1084265873
168 1476 1084178837
168 1476 1084179983
168 1476 1084180655
168 1476 1084181279
168 1476 1084181559
168 1476 1084181651
168 1476 1084263950
168 1476 1084307131
168 1476 1084929018
168 1476 1084934291
168 1476 1085455657
1724 937 1084265442
1724 937 1084265812
1724 937 1084267416
1724 937 1085542681
1724 937 1085543801
1724 937 1085544648
1013 619 1085663573
422 1169 1085644482
422 1169 1085644657
422 1169 1085644769
422 1169 1085645596
422 1169 1085645640
64 244 1084860004
1888 999 1084265542
619 1636 1084265575
1798 1088 1084265729
1798 1088 1084265807
1798 1088 1084855940
1798 1088 1084856340
1798 1088 1084857988
1586 1371 1084265766
1586 1371 1084265787
1586 1371 1084265794
1586 1371 1084265862
1586 1371 1084856197
1586 1371 1084856973
801 94 1085700230
1845 1034 1084266119
1845 1034 1084348511
1845 1034 1084949742
1845 1034 1085602083
1246 874 1088623327
1886 680 1084266119
1557 540 1084266200
1557 540 1084855353
615 1839 1085470687
22 1184 1085367636
22 1184 1085368517
1400 170 1084266530
1400 170 1084267269
1400 170 1084267663
1400 170 1084269095
652 903 1088377939
652 903 1088486389
652 903 1088486542
652 903 1088486710
652 903 1088487176
652 903 1088487434
691 1815 1084266539
999 1783 1083917015
787 1493 1082782472
1891 1609 1084077867
1891 1609 1084077983
1891 1609 1084078214
460 94 1084266626
460 94 1084267022
1144 496 1084266697
248 1454 1083535437
309 473 1084975763
309 473 1084975959
1298 641 1087191093
1298 641 1087193226
1298 641 1087193335
1298 641 1087193714
1298 641 1087193826
1298 641 1087193913
1298 641 1087194713
1070 1796 1084267147
1070 1796 1084267392
1070 1796 1084267809
815 1203 1091169035
903 1665 1083583185
1341 903 1084267195
401 1014 1085687648
401 1014 1085688990
401 1014 1085690110
401 1014 1085694521
401 1014 1085701660
401 1014 1085702356
401 1014 1085702405
401 1014 1085702507
401 1014 1085702790
401 1014 1085703692
401 1014 1085703751
401 1014 1085704555
401 1014 1085709871
946 687 1084322124
1232 1001 1084267292
1475 1734 1084267361
1475 1734 1084267976
1268 989 1083222817
1268 989 1083222841
1268 989 1083231431
1268 989 1083232641
1268 989 1083232915
1268 989 1083279749
1268 989 1084342936
1268 989 1084342955
1268 989 1084343321
377 1621 1084267392
377 1621 1084267789
617 248 1098771330
696 382 1089166165
696 382 1089248628
783 474 1085020336
999 128 1084267427
1155 1422 1084267457
523 1150 1084267495
1422 1783 1084267529
210 680 1084268016
210 680 1084268557
230 1599 1088422274
230 1599 1089818063
230 1599 1091537114
230 1599 1091604048
230 1599 1092043802
230 1599 1092750446
230 1599 1092908605
230 1599 1093268451
230 1599 1093806117
230 1599 1093878733
230 1599 1096174355
230 1599 1096174414
230 1599 1096248666
1227 108 1085104949
1473 1635 1084268050
1488 1796 1085972655
400 1255 1084268852
1241 161 1084294275
1241 161 1084307161
1241 161 1084339258
1208 56 1084664462
1208 56 1085198378
1208 56 1085496746
105 1341 1083697767
105 1341 1083841234
105 1341 1083877643
105 1341 1083884830
945 1220 1084269509
945 1220 1085522778
621 1511 1084432386
886 1344 1093979389
886 1344 1094669415
886 1344 1094709628
1509 787 1088043760
1349 1614 1083902908
821 929 1084269697
821 929 1084944157
6 1767 1083864679
1414 133 1082889910
1414 133 1083052479
1414 133 1083144298
682 1724 1084270249
682 1724 1084270450
380 1703 1084270749
1839 393 1092024632
1396 1163 1085542620
1133 1100 1084774477
1133 1100 1084774558
1133 1100 1084774681
1133 1100 1084775533
1133 1100 1084775602
105 1276 1084271388
705 1306 1085102809
705 1306 1089170357
705 1306 1089749763
705 1306 1092247300
705 1306 1092265188
705 1306 1092670710
705 1306 1092771365
705 1306 1092868057
705 1306 1093284533
705 1306 1093360406
705 1306 1093462671
705 1306 1093549244
1464 132 1084870251
1464 132 1084870334
1464 132 1084870674
777 646 1084271577
777 646 1084355327
777 646 1084780931
1396 1172 1084271637
1396 1172 1084350881
1396 1172 1084782286
20 33 1089590597
20 33 1089768927
617 1254 1084436302
877 126 1097971961
72 467 1084271822
1212 500 1084784803
1212 500 1084786612
522 1671 1085507573
382 835 1085011358
568 1593 1084299129
568 1593 1084306873
568 1593 1084320764
568 1593 1084904110
568 1593 1084918034
568 1593 1084941077
164 874 1084837857
687 1241 1084272379
687 1241 1084332211
687 1241 1084350029
687 1241 1084696355
1778 1151 1085635135
1839 833 1083670250
1839 833 1083670428
1839 833 1083670713
1839 833 1083671252
1839 833 1083672757
1839 833 1083673939
1839 833 1083843022
1839 833 1083843436
1839 833 1083884530
1839 833 1083929590
641 477 1084871319
1074 1226 1084316541
1074 1226 1084415352
629 550 1084272444
629 550 1085384887
629 550 1085419589
629 550 1085423159
629 550 1085446852
629 550 1086062892
629 550 1086661265
1186 718 1085350616
1351 1389 1084279850
1351 1389 1085428031
1351 1389 1086711702
1351 1389 1086711735
859 56 1091658803
859 56 1092633785
821 1013 1084907062
885 637 1084287407
885 637 1084287558
885 637 1084304273
885 637 1089473756
890 1136 1087007773
890 1136 1087007784
1665 737 1083748648
1665 737 1083795141
1665 737 1083795396
1665 737 1085556951
255 1387 1083046681
255 1387 1084619005
870 1532 1084287915
870 1532 1084334741
1214 1659 1085041436
